,timestamp,open,high,low,close,volume,likes,retweets,emotion,emoji
2018-01-08 07:00:00,1515394800,15809.99,15934.0,15764.49,15843.81,520.78320974,0.8531073446327684,0.3333333333333333,1.2994350282485876,3.531073446327684
2018-01-08 08:00:00,1515398400,15844.6,15883.9,15329.36,15479.58,716.43046299,0.6544715447154471,0.34959349593495936,1.4471544715447155,3.540650406504065
2018-01-08 09:00:00,1515402000,15440.0,15989.0,15165.0,15165.0,1117.09990593,1.0957446808510638,0.4627659574468085,1.2340425531914894,3.2819148936170213
2018-01-08 10:00:00,1515405600,15164.0,15359.87,15156.0,15359.6,717.89672284,1.570048309178744,1.0048309178743962,1.1545893719806763,3.0531400966183573
2018-01-08 11:00:00,1515409200,15359.26,15470.41,15311.26,15448.98,372.34669835,1.699588477366255,1.168724279835391,1.2386831275720165,3.5925925925925926
2018-01-08 12:00:00,1515412800,15459.99,15483.23,15250.0,15352.73,385.91030828,1.5528455284552845,0.6422764227642277,1.3780487804878048,3.7113821138211383
2018-01-08 13:00:00,1515416400,15352.72,15400.0,14620.0,14889.46,1779.18302916,1.0,0.45394736842105265,1.5328947368421053,3.5657894736842106
2018-01-08 14:00:00,1515420000,14879.9,14899.27,14300.02,14372.78,1496.8419987,1.8796296296296295,0.8487654320987654,1.4537037037037037,3.549382716049383
2018-01-08 15:00:00,1515423600,14372.77,14750.0,13900.0,14500.0,2267.53444337,2.6939313984168867,0.9577836411609498,1.424802110817942,3.142480211081794
2018-01-08 16:00:00,1515427200,14500.0,14951.34,14496.12,14841.11,669.91391373,5.283076923076923,2.76,1.2276923076923076,3.2553846153846155
2018-01-08 17:00:00,1515430800,14841.11,14946.75,14546.28,14830.11,667.0035358,1.6120401337792643,0.568561872909699,1.3110367892976589,3.297658862876254
2018-01-08 18:00:00,1515434400,14864.99,15101.41,14722.25,14908.69,583.018786,1.706840390879479,0.43322475570032576,1.3387622149837133,3.465798045602606
2018-01-08 19:00:00,1515438000,14949.9,15164.72,14921.81,15101.0,453.54350698,3.402826855123675,1.2968197879858658,1.4275618374558303,3.1307420494699647
2018-01-08 20:00:00,1515441600,15101.32,15151.33,14619.3,14951.34,628.06747648,4.523255813953488,8.352713178294573,1.178294573643411,3.298449612403101
2018-01-08 21:00:00,1515445200,14949.98,15050.0,14868.5,14960.41,233.34729306,2.1368821292775664,0.8060836501901141,1.1140684410646389,3.1444866920152093
2018-01-08 22:00:00,1515448800,14960.41,14982.66,14655.97,14732.88,455.38986849,1.497854077253219,0.703862660944206,1.3304721030042919,3.11587982832618
2018-01-08 23:00:00,1515452400,14732.42,15000.0,14510.0,14999.99,558.60778598,3.5945945945945947,2.1621621621621623,1.1981981981981982,3.130630630630631
2018-01-09 00:00:00,1515456000,14999.99,15179.68,14829.84,15179.68,366.93338884,2.1479820627802693,0.820627802690583,1.1390134529147982,3.2780269058295963
2018-01-09 01:00:00,1515459600,15179.68,15318.99,14969.73,15272.36,294.05740418,1.1105769230769231,0.3317307692307692,1.1538461538461537,3.0528846153846154
2018-01-09 02:00:00,1515463200,15290.11,15290.11,15160.0,15274.69,203.61869563,1.4832535885167464,0.23923444976076555,1.1291866028708133,3.3014354066985647
2018-01-09 03:00:00,1515466800,15274.69,15329.36,15169.57,15200.27,178.15527914,3.201005025125628,1.2010050251256281,1.120603015075377,3.2060301507537687
2018-01-09 04:00:00,1515470400,15210.02,15360.95,15178.5,15353.8,122.31725308,0.8802083333333334,0.23958333333333334,1.203125,3.2291666666666665
2018-01-09 05:00:00,1515474000,15353.79,15367.18,14910.3,15040.54,433.89364978,0.791907514450867,0.14450867052023122,1.0751445086705202,3.1734104046242773
2018-01-09 06:00:00,1515477600,15034.39,15150.0,14816.87,15020.58,371.36782711,1.4219653179190752,0.47398843930635837,1.2427745664739884,3.2658959537572256
2018-01-09 07:00:00,1515481200,14948.76,15253.0,14930.89,15169.25,274.35964932,1.3411764705882352,0.6882352941176471,1.223529411764706,3.6176470588235294
2018-01-09 08:00:00,1515484800,15169.99,15291.1,15130.81,15158.06,398.15463498,0.7758007117437722,0.28825622775800713,1.3238434163701067,3.7259786476868326
2018-01-09 09:00:00,1515488400,15158.07,15187.8,14849.99,14850.0,511.04459387,2.025252525252525,1.2272727272727273,1.2878787878787878,3.393939393939394
2018-01-09 10:00:00,1515492000,14850.0,14917.25,14427.35,14608.98,1140.29709807,0.7313432835820896,0.24875621890547264,1.2835820895522387,3.2039800995024876
2018-01-09 11:00:00,1515495600,14608.98,14847.52,14470.02,14810.99,492.64997999,1.3955555555555557,0.9555555555555556,1.2533333333333334,3.528888888888889
2018-01-09 12:00:00,1515499200,14805.0,14914.05,14560.39,14801.0,577.30323803,4.418326693227091,2.768924302788845,1.043824701195219,3.366533864541833
2018-01-09 13:00:00,1515502800,14801.0,14810.0,14123.97,14152.02,1372.67113654,2.4,1.080701754385965,1.2280701754385965,3.1824561403508773
2018-01-09 14:00:00,1515506400,14152.02,14672.55,14150.0,14513.08,1459.52546215,6.286644951140065,3.0586319218241043,1.293159609120521,3.267100977198697
2018-01-09 15:00:00,1515510000,14517.66,14760.91,14512.33,14700.0,1120.82596117,4.12111801242236,3.7142857142857144,1.186335403726708,3.4161490683229814
2018-01-09 16:00:00,1515513600,14690.0,14939.17,14571.44,14936.16,821.57606055,2.2545454545454544,0.47878787878787876,1.1151515151515152,3.1151515151515152
2018-01-09 17:00:00,1515517200,14936.16,14951.34,14794.95,14937.68,451.61143175,1.8838709677419354,0.5096774193548387,1.2580645161290323,3.270967741935484
2018-01-09 18:00:00,1515520800,14937.68,14988.72,14732.58,14747.78,356.90079802,1.2401433691756272,0.6810035842293907,1.2401433691756272,3.161290322580645
2018-01-09 19:00:00,1515524400,14747.78,14851.3,14692.29,14750.0,505.00015636,1.1666666666666667,0.6808510638297872,1.202127659574468,3.198581560283688
2018-01-09 20:00:00,1515528000,14749.99,14822.0,14619.1,14788.99,344.236509,2.7423728813559323,1.071186440677966,1.2067796610169492,3.2576271186440677
2018-01-09 21:00:00,1515531600,14803.61,14819.98,14510.06,14515.0,565.07076651,3.0239726027397262,1.1952054794520548,1.13013698630137,3.356164383561644
2018-01-09 22:00:00,1515535200,14515.0,14619.99,14359.99,14390.56,457.72355279,2.0,0.7482014388489209,1.1906474820143884,3.356115107913669
2018-01-09 23:00:00,1515538800,14418.7,14463.0,14187.75,14403.51,1094.23016682,3.9291338582677167,1.3188976377952757,1.330708661417323,3.1102362204724407
2018-01-10 00:00:00,1515542400,14403.51,14479.9,13800.0,14084.46,1198.06449642,1.2692307692307692,0.28846153846153844,1.2769230769230768,3.2115384615384617
2018-01-10 01:00:00,1515546000,14076.54,14294.25,14031.0,14148.0,493.33303247,1.1121495327102804,0.2523364485981308,1.1214953271028036,3.102803738317757
2018-01-10 02:00:00,1515549600,14148.01,14294.25,14133.0,14294.19,344.86940162,0.6650485436893204,0.11165048543689321,1.145631067961165,3.1990291262135924
2018-01-10 03:00:00,1515553200,14262.72,14329.98,14044.4,14092.56,636.11027793,3.3627450980392157,1.5392156862745099,1.303921568627451,3.3137254901960786
2018-01-10 04:00:00,1515556800,14106.87,14400.73,14031.0,14314.2,521.14773942,0.8899521531100478,0.2679425837320574,1.2870813397129186,3.148325358851675
2018-01-10 05:00:00,1515560400,14314.2,14349.82,13970.0,14163.34,709.81308614,1.0,0.13989637305699482,1.1761658031088082,3.4404145077720205
2018-01-10 06:00:00,1515564000,14172.68,14294.25,14070.61,14259.26,404.69842406,1.0159574468085106,0.5691489361702128,1.2393617021276595,3.2393617021276597
2018-01-10 07:00:00,1515567600,14221.88,14292.27,13986.79,14059.96,623.97602471,0.7,0.2833333333333333,1.3166666666666667,3.6055555555555556
2018-01-10 08:00:00,1515571200,14066.28,14090.0,13412.0,13469.78,1621.96789616,1.0129449838187703,0.9838187702265372,1.2977346278317152,3.372168284789644
2018-01-10 09:00:00,1515574800,13474.09,13895.0,13415.9,13848.94,1058.86853079,4.055,1.295,1.245,3.385
2018-01-10 10:00:00,1515578400,13834.2,13957.05,13741.65,13845.44,1051.88399167,0.645320197044335,0.15270935960591134,1.4137931034482758,3.3891625615763545
2018-01-10 11:00:00,1515582000,13845.45,14215.63,13796.98,14139.31,1273.13353985,0.8287037037037037,0.24074074074074073,1.3333333333333333,3.3564814814814814
2018-01-10 12:00:00,1515585600,14139.31,14200.0,13892.07,13892.07,791.04941539,2.51417004048583,0.97165991902834,1.2105263157894737,3.080971659919028
2018-01-10 13:00:00,1515589200,13892.08,14159.12,13890.0,13898.16,799.53231736,1.72,0.63,1.1666666666666667,3.5533333333333332
2018-01-10 14:00:00,1515592800,13890.75,13930.2,13631.95,13837.22,796.59548036,2.1910828025477707,1.5796178343949046,1.3343949044585988,3.194267515923567
2018-01-10 15:00:00,1515596400,13810.31,14500.0,13792.0,14406.94,1394.79567034,2.977653631284916,1.4357541899441342,1.2932960893854748,3.3324022346368714
2018-01-10 16:00:00,1515600000,14406.94,14686.27,14406.94,14491.61,1123.76617198,2.452991452991453,1.2792022792022792,1.2136752136752136,3.1766381766381766
2018-01-10 17:00:00,1515603600,14491.62,14580.0,14341.0,14550.0,599.95638992,1.4171974522292994,0.5477707006369427,1.1847133757961783,3.162420382165605
2018-01-10 18:00:00,1515607200,14550.0,14700.0,14407.04,14525.4,645.11327936,2.054662379421222,1.2636655948553055,1.3183279742765273,3.1639871382636655
2018-01-10 19:00:00,1515610800,14530.56,14569.98,14294.25,14365.34,399.80986197,0.9758620689655172,0.2896551724137931,1.2586206896551724,3.3137931034482757
2018-01-10 20:00:00,1515614400,14357.74,14537.11,14263.01,14477.25,282.53822479,1.8070175438596492,0.5017543859649123,1.280701754385965,3.112280701754386
2018-01-10 21:00:00,1515618000,14477.46,14629.9,14380.72,14511.0,570.7063784,4.388278388278389,2.3956043956043955,1.2380952380952381,3.3882783882783882
2018-01-10 22:00:00,1515621600,14491.36,14553.57,14294.25,14524.19,390.64288944,7.2218045112781954,4.488721804511278,1.1353383458646618,3.2969924812030076
2018-01-10 23:00:00,1515625200,14525.0,14900.0,14400.86,14890.02,746.64000991,1.8385826771653544,0.3464566929133858,1.1496062992125984,2.9015748031496065
2018-01-11 00:00:00,1515628800,14899.99,14973.07,14619.1,14662.61,647.97681691,5.785714285714286,2.3533834586466167,1.2518796992481203,3.2330827067669174
2018-01-11 01:00:00,1515632400,14662.61,14730.0,14444.99,14466.66,426.99312087,1.007905138339921,0.26877470355731226,1.233201581027668,3.1185770750988144
2018-01-11 02:00:00,1515636000,14508.25,14576.58,14166.0,14248.6,417.76082243,2.567099567099567,2.5238095238095237,1.2164502164502164,3.329004329004329
2018-01-11 03:00:00,1515639600,14248.59,14276.08,13120.0,13269.71,1718.72378683,2.932489451476793,0.7848101265822784,1.2320675105485233,3.392405063291139
2018-01-11 04:00:00,1515643200,13269.73,13608.43,12800.0,13307.41,2098.83087643,5.147239263803681,1.5030674846625767,1.1901840490797546,3.061349693251534
2018-01-11 05:00:00,1515646800,13307.41,13700.2,13070.01,13145.0,1091.61927027,1.4566037735849056,0.41132075471698115,1.3245283018867924,3.2943396226415094
2018-01-11 06:00:00,1515650400,13154.99,13564.05,13130.1,13392.49,544.78255384,1.0859375,0.69140625,0.96484375,3.25
2018-01-11 07:00:00,1515654000,13392.49,13699.0,13196.57,13626.22,768.05477118,1.2300884955752212,0.6814159292035398,1.0530973451327434,3.4070796460176993
2018-01-11 08:00:00,1515657600,13582.14,13837.71,13575.94,13807.1,665.90874005,0.5,0.16279069767441862,1.302325581395349,3.438953488372093
2018-01-11 09:00:00,1515661200,13745.72,13808.67,13429.25,13554.04,520.83554109,0.6082949308755761,0.2903225806451613,1.3133640552995391,3.3963133640552994
2018-01-11 10:00:00,1515664800,13589.75,13646.27,13250.0,13271.32,726.82376618,1.126984126984127,0.9404761904761905,1.257936507936508,3.257936507936508
2018-01-11 11:00:00,1515668400,13256.94,13462.82,13130.83,13462.81,1028.06532112,1.2390438247011952,0.8446215139442231,1.1673306772908367,3.545816733067729
2018-01-11 12:00:00,1515672000,13450.01,13864.86,13430.0,13812.47,1087.38182042,1.0687285223367697,0.4570446735395189,1.3298969072164948,3.4879725085910653
2018-01-11 13:00:00,1515675600,13818.4,13905.0,13597.96,13685.0,741.01956152,1.2924528301886793,0.27044025157232704,1.2264150943396226,3.4182389937106916
2018-01-11 14:00:00,1515679200,13685.0,13905.0,13564.05,13904.99,1043.74845479,1.2173913043478262,0.3739130434782609,1.1188405797101448,3.226086956521739
2018-01-11 15:00:00,1515682800,13900.0,14200.0,13872.31,13969.0,1071.56398012,2.410179640718563,1.152694610778443,1.2395209580838322,3.2335329341317367
2018-01-11 16:00:00,1515686400,13969.0,14161.75,13844.0,13867.44,493.91909963,3.5855072463768116,1.4550724637681158,1.2434782608695651,3.4405797101449274
2018-01-11 17:00:00,1515690000,13867.44,13916.3,13600.0,13600.01,598.56586135,1.8403614457831325,0.4126506024096386,1.2590361445783131,3.2710843373493974
2018-01-11 18:00:00,1515693600,13600.99,13878.45,13600.01,13702.83,362.82427486,2.984894259818731,1.2628398791540785,1.244712990936556,3.43202416918429
2018-01-11 19:00:00,1515697200,13729.94,13851.78,13192.32,13399.0,879.33762806,1.4526315789473685,0.4280701754385965,1.0982456140350878,3.3228070175438598
2018-01-11 20:00:00,1515700800,13399.99,13549.99,13150.0,13429.59,548.03013031,1.1087719298245613,0.41754385964912283,1.3263157894736841,3.5473684210526315
2018-01-11 21:00:00,1515704400,13429.6,13496.48,13196.57,13464.1,426.32040522,2.2652329749103943,1.1863799283154122,1.2974910394265233,3.1469534050179213
2018-01-11 22:00:00,1515708000,13464.1,13530.22,12894.61,13119.98,902.03045812,3.1294117647058823,1.4,1.3411764705882352,3.3411764705882354
2018-01-11 23:00:00,1515711600,13100.0,13367.0,12886.0,13243.83,818.95810952,1.6693227091633467,0.5338645418326693,1.3585657370517927,3.055776892430279
2018-01-12 00:00:00,1515715200,13249.99,13249.99,12807.27,13057.48,893.75966403,0.703862660944206,0.1759656652360515,1.2875536480686696,3.3733905579399144
2018-01-12 01:00:00,1515718800,13057.48,13395.76,12993.46,13395.76,618.08430554,0.9504950495049505,0.19801980198019803,1.2128712871287128,3.0693069306930694
2018-01-12 02:00:00,1515722400,13395.76,13600.0,13300.01,13441.57,541.79820431,2.1846153846153844,0.6256410256410256,1.3025641025641026,3.3384615384615386
2018-01-12 03:00:00,1515726000,13441.55,13698.0,13295.79,13600.05,650.09095993,0.7219512195121951,0.2097560975609756,1.3609756097560977,3.1902439024390246
2018-01-12 04:00:00,1515729600,13620.0,13690.02,13427.7,13680.0,394.24117441,5.502369668246446,2.843601895734597,1.3080568720379147,3.4312796208530805
2018-01-12 05:00:00,1515733200,13668.12,13700.2,13395.76,13575.0,778.02143836,9.797872340425531,2.973404255319149,1.0904255319148937,3.1968085106382977
2018-01-12 06:00:00,1515736800,13575.0,13768.78,13568.96,13723.48,330.75223368,0.9,0.2578947368421053,1.3157894736842106,3.0842105263157893
2018-01-12 07:00:00,1515740400,13723.48,13791.09,13585.0,13648.27,326.53750308,1.7563451776649746,0.8121827411167513,1.284263959390863,3.33502538071066
2018-01-12 08:00:00,1515744000,13648.08,13677.55,13496.48,13554.15,314.6821209,1.7473684210526317,0.9017543859649123,1.305263157894737,3.3719298245614033
2018-01-12 09:00:00,1515747600,13565.99,13601.28,13329.03,13530.35,525.90406375,2.4224598930481283,1.0641711229946524,1.1443850267379678,3.593582887700535
2018-01-12 10:00:00,1515751200,13530.99,13990.29,13520.0,13940.01,646.82038596,0.6794258373205742,0.19617224880382775,1.4688995215311005,3.1913875598086126
2018-01-12 11:00:00,1515754800,13976.39,14152.19,13912.04,13990.08,649.8172981,3.267857142857143,1.3705357142857142,1.4419642857142858,3.4285714285714284
2018-01-12 12:00:00,1515758400,13991.0,14152.19,13837.71,14051.13,679.38462026,1.5394190871369295,0.5228215767634855,1.3443983402489628,3.4149377593360994
2018-01-12 13:00:00,1515762000,14050.0,14098.8,13837.83,13927.0,419.68061499,1.4182509505703422,0.6806083650190115,1.4600760456273765,3.3992395437262357
2018-01-12 14:00:00,1515765600,13927.0,14032.48,13803.2,13935.93,542.66567548,1.5547703180212014,0.4664310954063604,1.226148409893993,3.325088339222615
2018-01-12 15:00:00,1515769200,13935.95,14020.48,13675.0,13698.54,1338.29434122,1.7904761904761906,0.8063492063492064,1.1873015873015873,3.2857142857142856
2018-01-12 16:00:00,1515772800,13698.45,13797.58,13395.76,13575.23,761.6003889,1.919093851132686,0.6699029126213593,1.27831715210356,3.614886731391586
2018-01-12 17:00:00,1515776400,13575.24,13700.2,13550.0,13601.71,513.45313362,2.189542483660131,0.7875816993464052,1.2745098039215685,3.3790849673202614
2018-01-12 18:00:00,1515780000,13609.8,13699.99,13480.22,13520.0,352.60659397,1.9752650176678446,0.8515901060070671,1.1448763250883391,3.371024734982332
2018-01-12 19:00:00,1515783600,13520.0,13837.71,13489.77,13778.48,485.89028952,1.143939393939394,0.36363636363636365,1.2045454545454546,3.356060606060606
2018-01-12 20:00:00,1515787200,13778.48,13976.61,13700.35,13881.63,540.78911052,1.2596491228070175,0.543859649122807,1.263157894736842,3.0350877192982457
2018-01-12 21:00:00,1515790800,13881.72,13934.19,13736.65,13774.89,274.45747836,1.2377049180327868,0.8319672131147541,1.1188524590163935,3.1188524590163933
2018-01-12 22:00:00,1515794400,13763.0,13774.24,13570.01,13639.94,403.6556131,2.467811158798283,0.6523605150214592,1.2703862660944205,3.0815450643776825
2018-01-12 23:00:00,1515798000,13639.89,13869.87,13568.44,13781.41,450.09760164,2.5972850678733033,1.914027149321267,1.3529411764705883,3.4615384615384617
2018-01-13 00:00:00,1515801600,13829.28,14258.6,13789.42,14167.98,786.09241375,,,,
2018-01-13 01:00:00,1515805200,14167.98,14260.58,14053.47,14121.69,530.42534651,,,,
2018-01-13 02:00:00,1515808800,14096.64,14194.21,14079.7,14150.0,282.64489143,,,,
2018-01-13 03:00:00,1515812400,14148.0,14185.47,13976.61,14165.03,205.94190455,,,,
2018-01-13 04:00:00,1515816000,14165.01,14200.0,14035.06,14122.31,239.19904159,4.377777777777778,3.140740740740741,1.1555555555555554,3.22962962962963
2018-01-13 05:00:00,1515819600,14122.31,14294.25,14122.31,14194.42,166.57348676,2.7041420118343193,1.4319526627218935,1.3254437869822486,3.0414201183431953
2018-01-13 06:00:00,1515823200,14228.62,14284.92,14079.95,14231.01,193.30500983,9.52760736196319,2.1533742331288344,1.177914110429448,3.3067484662576687
2018-01-13 07:00:00,1515826800,14231.0,14437.72,14150.29,14401.72,406.86614582,2.34375,1.2,1.2875,3.4125
2018-01-13 08:00:00,1515830400,14405.79,14409.2,14239.95,14273.45,330.54162142,2.175,1.0333333333333334,1.3916666666666666,3.5833333333333335
2018-01-13 09:00:00,1515834000,14273.45,14309.98,14117.0,14269.64,394.72849893,8.876543209876543,3.9814814814814814,1.3024691358024691,3.5308641975308643
2018-01-13 10:00:00,1515837600,14250.96,14305.0,14185.0,14225.02,236.11946413,2.287581699346405,1.4379084967320261,1.34640522875817,3.450980392156863
2018-01-13 11:00:00,1515841200,14265.27,14280.1,14120.52,14260.99,252.98405421,1.5555555555555556,0.7513227513227513,1.2328042328042328,3.2857142857142856
2018-01-13 12:00:00,1515844800,14253.03,14473.82,14220.58,14367.7,335.23567803,1.592039800995025,1.6965174129353233,1.1691542288557213,3.6069651741293534
2018-01-13 13:00:00,1515848400,14367.7,14619.1,14331.52,14491.84,452.9119113,1.0394088669950738,0.458128078817734,1.29064039408867,3.399014778325123
2018-01-13 14:00:00,1515852000,14446.48,14583.32,14302.89,14401.58,316.87060482,1.5345622119815667,0.815668202764977,1.2165898617511521,3.4055299539170507
2018-01-13 15:00:00,1515855600,14421.8,14435.45,14160.62,14266.13,423.09486688,3.956896551724138,2.3793103448275863,1.2586206896551724,3.3232758620689653
2018-01-13 16:00:00,1515859200,14266.13,14400.0,14251.61,14280.03,355.26681551,2.109433962264151,0.8603773584905661,1.2037735849056603,3.2943396226415094
2018-01-13 17:00:00,1515862800,14280.0,14315.52,14201.13,14309.99,262.92669245,2.2991803278688523,2.5368852459016393,1.3032786885245902,3.6065573770491803
2018-01-13 18:00:00,1515866400,14309.99,14350.21,14206.57,14254.98,281.99813639,2.2370689655172415,0.8879310344827587,1.2758620689655173,3.4051724137931036
2018-01-13 19:00:00,1515870000,14254.98,14316.69,13960.08,14079.89,406.19910587,2.82648401826484,1.08675799086758,1.1004566210045663,3.2465753424657535
2018-01-13 20:00:00,1515873600,14079.88,14231.64,14063.28,14168.36,106.41429569,2.456896551724138,0.625,1.2155172413793103,3.206896551724138
2018-01-13 21:00:00,1515877200,14168.35,14244.0,14024.43,14188.03,194.72129202,1.899497487437186,0.36180904522613067,1.2512562814070352,3.0854271356783918
2018-01-13 22:00:00,1515880800,14170.41,14329.98,14140.58,14273.97,112.60227282,7.87434554973822,1.9581151832460733,1.2722513089005236,3.3089005235602094
2018-01-13 23:00:00,1515884400,14304.47,14333.73,14149.8,14197.78,215.32346776,1.5357142857142858,0.37755102040816324,1.1377551020408163,3.056122448979592
2018-01-14 00:00:00,1515888000,14197.78,14290.7,14153.4,14283.99,117.5018095,1.4153005464480874,1.2295081967213115,1.1475409836065573,3.568306010928962
2018-01-14 01:00:00,1515891600,14283.99,14365.81,14192.67,14310.03,193.3208119,1.2933333333333332,0.41333333333333333,1.2,3.04
2018-01-14 02:00:00,1515895200,14310.35,14365.81,14152.43,14255.89,79.88250174,0.6410256410256411,0.15384615384615385,1.2756410256410255,3.2756410256410255
2018-01-14 03:00:00,1515898800,14253.65,14271.63,14205.02,14241.83,52.55418648,2.128787878787879,0.8484848484848485,1.2121212121212122,3.242424242424242
2018-01-14 04:00:00,1515902400,14241.83,14280.0,13803.2,13851.02,391.07598717,1.375,0.4117647058823529,1.1544117647058822,3.3529411764705883
2018-01-14 05:00:00,1515906000,13900.0,13975.56,13500.06,13782.9,755.56049264,1.0352112676056338,0.352112676056338,1.1901408450704225,3.5422535211267605
2018-01-14 06:00:00,1515909600,13782.9,13901.33,13726.86,13836.96,197.77334017,1.6666666666666667,1.1041666666666667,1.3472222222222223,3.513888888888889
2018-01-14 07:00:00,1515913200,13836.98,13858.82,13675.11,13733.99,201.77467113,0.47244094488188976,0.15748031496062992,1.3464566929133859,3.204724409448819
2018-01-14 08:00:00,1515916800,13733.99,13815.48,13597.96,13664.6,235.94697519,0.44329896907216493,0.12886597938144329,1.309278350515464,3.8969072164948453
2018-01-14 09:00:00,1515920400,13664.6,13664.6,13100.01,13540.21,1075.54235884,1.8972602739726028,1.821917808219178,1.1232876712328768,3.3493150684931505
2018-01-14 10:00:00,1515924000,13554.99,13631.95,13500.01,13533.18,192.87807766,1.5657894736842106,0.9736842105263158,1.256578947368421,3.4342105263157894
2018-01-14 11:00:00,1515927600,13533.98,13631.77,13428.0,13522.56,279.31447018,0.7823529411764706,0.3764705882352941,1.1588235294117648,3.1176470588235294
2018-01-14 12:00:00,1515931200,13522.56,13563.57,13262.63,13310.68,424.9160357,1.6964285714285714,1.3035714285714286,1.3214285714285714,3.5238095238095237
2018-01-14 13:00:00,1515934800,13324.66,13699.8,13315.18,13642.62,265.26548455,1.3315217391304348,0.717391304347826,1.1956521739130435,3.3097826086956523
2018-01-14 14:00:00,1515938400,13642.62,13654.8,13500.0,13573.83,154.13788992,3.6206896551724137,1.5172413793103448,1.4926108374384237,3.5566502463054186
2018-01-14 15:00:00,1515942000,13573.73,13573.83,13072.22,13229.05,822.12688541,1.946341463414634,0.8341463414634146,1.2536585365853659,3.4292682926829268
2018-01-14 16:00:00,1515945600,13222.98,13362.35,13072.23,13308.12,533.33422301,8.610619469026549,2.747787610619469,1.1415929203539823,3.274336283185841
2018-01-14 17:00:00,1515949200,13354.5,13554.27,13235.29,13519.99,375.83738802,1.7457627118644068,0.8516949152542372,1.2627118644067796,3.3813559322033897
2018-01-14 18:00:00,1515952800,13500.04,13597.96,13480.03,13563.11,219.88511739,2.674107142857143,0.6607142857142857,1.125,3.357142857142857
2018-01-14 19:00:00,1515956400,13564.26,13591.71,13310.37,13334.92,152.94638008,3.9952380952380953,1.4047619047619047,1.2809523809523808,3.323809523809524
2018-01-14 20:00:00,1515960000,13348.1,13535.27,13300.0,13474.13,180.72024479,1.553921568627451,0.4411764705882353,1.2156862745098038,3.5098039215686274
2018-01-14 21:00:00,1515963600,13507.55,13530.0,13390.06,13435.57,227.82853511,2.5757575757575757,1.4090909090909092,1.303030303030303,3.2676767676767677
2018-01-14 22:00:00,1515967200,13425.4,13585.0,13390.13,13585.0,254.00334778,2.50561797752809,0.8146067415730337,1.3932584269662922,3.432584269662921
2018-01-14 23:00:00,1515970800,13585.01,13725.98,13585.01,13647.99,204.50837536,4.01685393258427,2.792134831460674,1.3651685393258426,3.331460674157303
2018-01-15 00:00:00,1515974400,13647.99,13753.25,13602.71,13732.75,215.51229263,2.394285714285714,0.7257142857142858,1.3314285714285714,3.3142857142857145
2018-01-15 01:00:00,1515978000,13732.74,13800.0,13633.19,13654.66,441.38304115,0.7730061349693251,0.15337423312883436,1.3865030674846626,3.1779141104294477
2018-01-15 02:00:00,1515981600,13639.29,13659.24,13472.39,13545.21,314.96474446,1.1437125748502994,0.6586826347305389,1.1377245508982037,3.7425149700598803
2018-01-15 03:00:00,1515985200,13516.1,13606.34,13429.25,13580.0,111.72512946,0.6326530612244898,0.21768707482993196,1.3061224489795917,3.4489795918367347
2018-01-15 04:00:00,1515988800,13579.7,13682.17,13534.16,13639.8,144.71657708,2.108108108108108,1.4391891891891893,1.2094594594594594,3.2364864864864864
2018-01-15 05:00:00,1515992400,13639.81,13682.21,13540.0,13616.72,194.98683868,0.7309941520467836,0.22807017543859648,1.2573099415204678,3.3157894736842106
2018-01-15 06:00:00,1515996000,13616.72,13831.7,13616.72,13783.09,283.99992696,7.265822784810126,1.2531645569620253,1.3481012658227849,3.3354430379746836
2018-01-15 07:00:00,1515999600,13780.0,13780.0,13650.0,13650.0,177.11885078,1.9821428571428572,0.49404761904761907,1.1488095238095237,3.4107142857142856
2018-01-15 08:00:00,1516003200,13692.75,13717.63,13550.0,13602.73,332.30834276,1.055299539170507,0.28110599078341014,1.4101382488479262,3.7004608294930876
2018-01-15 09:00:00,1516006800,13602.75,13784.9,13566.59,13710.0,279.55952155,3.08187134502924,1.9298245614035088,1.2222222222222223,3.3859649122807016
2018-01-15 10:00:00,1516010400,13710.0,13872.31,13659.93,13788.64,359.32901261,2.6439024390243904,3.2146341463414636,1.2926829268292683,3.268292682926829
2018-01-15 11:00:00,1516014000,13778.12,13855.26,13607.92,13800.0,320.24408089,0.7475247524752475,0.3415841584158416,1.4108910891089108,3.594059405940594
2018-01-15 12:00:00,1516017600,13800.0,14200.0,13700.0,14182.91,749.16989604,0.7570093457943925,0.24766355140186916,1.3785046728971964,3.7149532710280373
2018-01-15 13:00:00,1516021200,14182.91,14270.89,14062.06,14212.21,736.33720675,0.9915254237288136,0.423728813559322,1.4279661016949152,3.7457627118644066
2018-01-15 14:00:00,1516024800,14212.32,14394.36,14136.36,14150.02,629.21092372,26.25,9.407692307692308,1.396153846153846,3.503846153846154
2018-01-15 15:00:00,1516028400,14150.03,14179.86,14020.0,14098.0,660.87202791,1.5758620689655172,0.47586206896551725,1.3689655172413793,3.920689655172414
2018-01-15 16:00:00,1516032000,14098.0,14185.25,14011.55,14170.85,592.79215733,2.158671586715867,0.985239852398524,1.3800738007380073,3.273062730627306
2018-01-15 17:00:00,1516035600,14173.97,14185.25,13920.0,13940.0,327.93690792,1.2553191489361701,0.6382978723404256,1.4113475177304964,3.2375886524822697
