timestamp,date,open,high,low,close,volume
1483408800,2017-01-03 02:00:00,1024.54,1029.92,999.99,1014.56,1508.36373582
1483412400,2017-01-03 03:00:00,1014.65,1023.93,1014.65,1023.50,186.27686953
1483416000,2017-01-03 04:00:00,1023.00,1024.96,1023.00,1023.57,99.99244599
1483419600,2017-01-03 05:00:00,1023.59,1023.61,1020.00,1020.06,239.06172192
1483423200,2017-01-03 06:00:00,1020.06,1020.06,1009.89,1015.33,297.20544677
1483426800,2017-01-03 07:00:00,1012.96,1014.31,1009.08,1014.31,153.78556730
1483430400,2017-01-03 08:00:00,1014.07,1018.73,1012.06,1016.00,181.27045279
1483434000,2017-01-03 09:00:00,1016.00,1020.95,1015.15,1016.50,426.12807760
1483437600,2017-01-03 10:00:00,1017.87,1022.51,1015.15,1020.24,305.27683835
1483441200,2017-01-03 11:00:00,1020.28,1024.00,1020.00,1023.50,262.63414570
1483444800,2017-01-03 12:00:00,1023.49,1026.50,1022.60,1023.75,531.92265713
1483448400,2017-01-03 13:00:00,1023.20,1023.70,1019.97,1019.98,387.09409854
1483452000,2017-01-03 14:00:00,1019.98,1020.00,1015.23,1017.96,177.72656147
1483455600,2017-01-03 15:00:00,1018.17,1024.60,1015.24,1020.00,202.83478863
1483459200,2017-01-03 16:00:00,1019.54,1020.99,1018.54,1020.98,265.42925820
1483462800,2017-01-03 17:00:00,1020.32,1020.98,1019.42,1019.88,35.87711818
1483466400,2017-01-03 18:00:00,1019.88,1020.99,1019.51,1020.34,164.76732359
1483470000,2017-01-03 19:00:00,1020.34,1021.48,1016.21,1016.73,758.78542035
1483473600,2017-01-03 20:00:00,1016.73,1020.28,1016.19,1017.12,271.63048234
1483477200,2017-01-03 21:00:00,1017.81,1021.50,1017.12,1021.46,360.39521869
1483480800,2017-01-03 22:00:00,1021.42,1023.63,1019.04,1022.99,378.21005751
1483484400,2017-01-03 23:00:00,1022.99,1039.00,1022.82,1035.24,1415.40602912
1483488000,2017-01-04 00:00:00,1035.51,1038.50,1032.33,1032.33,285.05745184
1483491600,2017-01-04 01:00:00,1032.04,1035.41,1028.56,1034.47,359.43425364
1483495200,2017-01-04 02:00:00,1034.42,1041.00,1033.50,1037.65,619.19756452
1483498800,2017-01-04 03:00:00,1036.86,1042.00,1036.67,1041.53,264.13902292
1483502400,2017-01-04 04:00:00,1041.99,1046.00,1038.35,1042.64,316.25215207
1483506000,2017-01-04 05:00:00,1042.34,1054.72,1041.24,1047.79,667.23112885
1483509600,2017-01-04 06:00:00,1047.79,1049.99,1038.35,1046.17,390.67993130
1483513200,2017-01-04 07:00:00,1047.04,1057.00,1047.03,1056.98,306.25542221
1483516800,2017-01-04 08:00:00,1055.97,1057.00,1052.62,1055.69,423.69273256
1483520400,2017-01-04 09:00:00,1055.70,1065.00,1053.03,1065.00,762.62783613
1483524000,2017-01-04 10:00:00,1065.00,1078.00,1062.91,1078.00,748.53861102
1483527600,2017-01-04 11:00:00,1078.00,1089.19,1070.03,1081.93,1158.50548581
1483531200,2017-01-04 12:00:00,1080.14,1090.47,1077.20,1088.97,871.52903978
1483534800,2017-01-04 13:00:00,1088.50,1098.76,1082.41,1098.00,1347.56816025
1483538400,2017-01-04 14:00:00,1094.99,1098.58,1059.73,1086.01,1601.46504120
1483542000,2017-01-04 15:00:00,1085.09,1090.00,1083.73,1089.08,782.03304018
1483545600,2017-01-04 16:00:00,1088.89,1098.77,1085.66,1094.90,837.05778317
1483549200,2017-01-04 17:00:00,1096.58,1129.90,1094.50,1129.80,2153.28237063
1483552800,2017-01-04 18:00:00,1129.80,1139.89,1123.02,1134.81,1237.80372517
1483556400,2017-01-04 19:00:00,1133.35,1135.00,1092.10,1115.45,2610.54084134
1483560000,2017-01-04 20:00:00,1115.45,1127.93,1092.05,1092.10,1237.75095794
1483563600,2017-01-04 21:00:00,1092.05,1104.98,1078.00,1090.00,1062.99339358
1483567200,2017-01-04 22:00:00,1090.00,1129.80,1090.00,1127.98,934.09929991
1483570800,2017-01-04 23:00:00,1127.97,1130.82,1103.57,1114.92,584.72172594
1483574400,2017-01-05 00:00:00,1114.38,1114.92,1086.50,1088.62,388.68461123
1483578000,2017-01-05 01:00:00,1088.60,1110.00,1086.50,1107.89,543.58545815
1483581600,2017-01-05 02:00:00,1107.93,1117.87,1097.63,1102.12,377.91534491
1483585200,2017-01-05 03:00:00,1102.12,1124.00,1102.12,1116.39,560.75338595
1483588800,2017-01-05 04:00:00,1116.39,1119.22,1116.39,1118.05,182.93776838
1483592400,2017-01-05 05:00:00,1118.05,1124.00,1110.00,1120.28,465.06060088
1483596000,2017-01-05 06:00:00,1120.19,1120.48,1116.39,1117.96,189.66729463
1483599600,2017-01-05 07:00:00,1117.93,1117.94,1105.59,1109.84,172.88390506
1483603200,2017-01-05 08:00:00,1109.01,1136.72,1105.60,1133.55,1309.10617846
1483606800,2017-01-05 09:00:00,1133.55,1136.48,1050.00,1073.04,2977.00545516
1483610400,2017-01-05 10:00:00,1073.02,1115.00,1070.02,1097.26,1367.86640347
1483614000,2017-01-05 11:00:00,1094.99,1106.92,1086.12,1096.80,696.11028929
1483617600,2017-01-05 12:00:00,1096.80,1098.23,982.00,982.22,5140.42982027
1483621200,2017-01-05 13:00:00,982.22,1014.96,885.41,950.01,8752.05036272
1483624800,2017-01-05 14:00:00,952.32,970.97,940.00,958.98,2054.71278295
1483628400,2017-01-05 15:00:00,958.98,996.00,947.01,992.84,1307.90415908
1483632000,2017-01-05 16:00:00,992.84,992.86,933.19,955.00,2583.41727862
1483635600,2017-01-05 17:00:00,954.01,970.51,951.05,964.04,1053.82854444
1483639200,2017-01-05 18:00:00,964.11,984.99,964.06,979.52,787.10063455
1483642800,2017-01-05 19:00:00,980.00,983.92,937.00,961.65,916.75786839
1483646400,2017-01-05 20:00:00,958.65,977.81,951.80,969.94,873.12897104
1483650000,2017-01-05 21:00:00,969.90,974.30,961.00,974.30,1086.90586203
1483653600,2017-01-05 22:00:00,974.50,1009.99,970.95,1009.00,1308.48648616
1483657200,2017-01-05 23:00:00,1009.00,1025.03,987.06,1004.74,922.56165409
1483660800,2017-01-06 00:00:00,1004.73,1016.09,999.82,1016.09,240.47457573
1483664400,2017-01-06 01:00:00,1016.09,1026.99,1013.98,1017.52,435.70602405
1483668000,2017-01-06 02:00:00,1017.52,1019.01,958.72,958.72,762.54522344
1483671600,2017-01-06 03:00:00,958.72,987.48,955.01,981.20,430.39038378
1483675200,2017-01-06 04:00:00,981.21,985.93,953.11,970.10,490.51912909
1483678800,2017-01-06 05:00:00,969.92,989.43,969.92,981.16,257.99403588
1483682400,2017-01-06 06:00:00,980.06,984.46,970.15,980.54,217.67760286
1483686000,2017-01-06 07:00:00,980.96,989.97,974.11,980.49,490.03492478
1483689600,2017-01-06 08:00:00,981.53,985.53,937.21,960.43,1471.00090026
1483693200,2017-01-06 09:00:00,960.27,964.33,905.00,934.10,1915.20563780
1483696800,2017-01-06 10:00:00,933.02,944.44,911.00,925.00,1438.55961945
1483700400,2017-01-06 11:00:00,924.79,928.46,871.00,898.98,5183.88913687
1483704000,2017-01-06 12:00:00,900.03,902.00,880.00,885.25,1146.07289153
1483707600,2017-01-06 13:00:00,885.26,905.00,882.73,899.28,1608.49328040
1483711200,2017-01-06 14:00:00,901.00,904.99,878.00,900.00,2154.24908573
1483714800,2017-01-06 15:00:00,900.02,917.97,900.00,912.00,1576.66425049
1483718400,2017-01-06 16:00:00,912.00,919.99,901.15,902.25,1589.06276398
1483722000,2017-01-06 17:00:00,902.32,914.99,902.21,914.96,664.25216267
1483725600,2017-01-06 18:00:00,914.95,918.51,880.01,890.78,1237.83444999
1483729200,2017-01-06 19:00:00,890.73,902.99,885.91,890.85,573.22207737
1483732800,2017-01-06 20:00:00,890.81,893.98,880.00,887.94,934.84015249
1483736400,2017-01-06 21:00:00,887.94,905.73,884.50,896.77,972.31014972
1483740000,2017-01-06 22:00:00,896.77,897.00,881.37,888.94,1148.08359656
1483743600,2017-01-06 23:00:00,887.73,895.78,879.40,893.89,977.62104401
1483747200,2017-01-07 00:00:00,894.02,900.16,884.41,884.43,549.10536816
1483750800,2017-01-07 01:00:00,884.53,895.99,856.42,865.03,1154.54596585
1483754400,2017-01-07 02:00:00,864.61,866.53,827.94,846.72,2360.86881517
1483758000,2017-01-07 03:00:00,849.80,853.00,825.00,842.01,1231.46529592
1483761600,2017-01-07 04:00:00,842.01,842.02,821.22,836.74,1419.62637748
1483765200,2017-01-07 05:00:00,837.48,849.96,827.62,827.62,493.08264797
1483768800,2017-01-07 06:00:00,827.62,836.42,825.43,827.21,372.18291392
1483772400,2017-01-07 07:00:00,825.83,833.75,820.00,829.91,725.20160162
1483776000,2017-01-07 08:00:00,825.63,832.63,814.69,814.69,914.43742930
1483779600,2017-01-07 09:00:00,814.00,887.00,812.28,884.90,1744.25092771
1483783200,2017-01-07 10:00:00,884.05,885.17,864.54,879.76,1327.35460267
1483786800,2017-01-07 11:00:00,879.77,884.44,869.46,874.01,268.32968141
1483790400,2017-01-07 12:00:00,874.01,897.80,874.01,883.03,1010.90582623
1483794000,2017-01-07 13:00:00,883.03,884.02,861.33,874.24,1026.41290903
1483797600,2017-01-07 14:00:00,874.24,891.35,869.10,887.78,439.91131110
1483801200,2017-01-07 15:00:00,888.00,888.84,879.90,887.99,289.98063155
1483804800,2017-01-07 16:00:00,888.00,905.00,888.00,893.31,1615.99046248
1483808400,2017-01-07 17:00:00,896.88,906.00,894.49,901.03,583.51345305
1483812000,2017-01-07 18:00:00,901.92,905.00,881.59,892.01,747.77830603
1483815600,2017-01-07 19:00:00,892.00,899.65,882.00,884.28,399.64143846
1483819200,2017-01-07 20:00:00,886.66,891.12,882.02,887.66,383.23548681
1483822800,2017-01-07 21:00:00,887.35,895.00,879.98,889.77,522.40407530
1483826400,2017-01-07 22:00:00,889.78,904.99,887.19,897.34,431.80983219
1483830000,2017-01-07 23:00:00,897.42,907.05,892.14,906.20,389.07823162
1483833600,2017-01-08 00:00:00,906.20,906.88,892.57,895.70,167.15547215
1483837200,2017-01-08 01:00:00,899.46,901.55,895.74,898.94,122.60509955
1483840800,2017-01-08 02:00:00,898.86,915.00,898.86,915.00,545.78352387
1483844400,2017-01-08 03:00:00,915.00,920.40,913.49,917.54,310.99834609
1483848000,2017-01-08 04:00:00,918.05,938.00,916.20,937.05,506.65280999
1483851600,2017-01-08 05:00:00,938.00,941.81,919.25,931.47,634.99487939
1483855200,2017-01-08 06:00:00,931.47,939.86,925.03,935.01,392.28702056
1483858800,2017-01-08 07:00:00,935.01,940.00,926.07,929.37,626.40590996
1483862400,2017-01-08 08:00:00,929.35,933.81,921.52,930.15,446.38930570
1483866000,2017-01-08 09:00:00,930.15,934.98,928.61,929.53,347.93235460
1483869600,2017-01-08 10:00:00,929.53,932.00,925.15,927.48,212.92449023
1483873200,2017-01-08 11:00:00,927.70,928.74,898.00,901.89,459.48826543
1483876800,2017-01-08 12:00:00,905.00,916.02,905.00,907.81,242.09050243
1483880400,2017-01-08 13:00:00,907.83,924.83,907.83,913.49,197.08073864
1483884000,2017-01-08 14:00:00,915.15,921.09,913.80,918.05,221.79287254
1483887600,2017-01-08 15:00:00,917.88,917.88,892.46,904.06,903.41859596
1483891200,2017-01-08 16:00:00,904.06,906.00,895.49,896.91,611.78815434
1483894800,2017-01-08 17:00:00,896.92,910.91,881.30,904.33,854.23446842
1483898400,2017-01-08 18:00:00,904.74,908.67,900.00,903.33,313.45303539
1483902000,2017-01-08 19:00:00,903.71,907.94,895.01,900.48,160.69484417
1483905600,2017-01-08 20:00:00,900.29,909.73,897.05,907.05,195.30460490
1483909200,2017-01-08 21:00:00,907.11,914.30,906.76,906.76,109.02410861
1483912800,2017-01-08 22:00:00,906.76,912.00,900.01,910.83,184.83654096
1483916400,2017-01-08 23:00:00,910.69,912.00,905.11,909.75,170.15676395
1483920000,2017-01-09 00:00:00,909.80,912.87,887.00,887.91,388.89253062
1483923600,2017-01-09 01:00:00,887.91,895.81,875.00,881.26,1145.68220490
1483927200,2017-01-09 02:00:00,886.01,892.00,879.21,891.67,141.94666907
1483930800,2017-01-09 03:00:00,891.68,891.98,884.84,888.77,67.56140822
1483934400,2017-01-09 04:00:00,888.28,888.99,880.42,884.65,25.63622139
1483938000,2017-01-09 05:00:00,885.01,899.56,885.01,894.41,317.41482460
1483941600,2017-01-09 06:00:00,894.70,898.69,890.04,894.27,107.56935542
1483945200,2017-01-09 07:00:00,893.75,897.00,883.17,884.91,194.96738431
1483948800,2017-01-09 08:00:00,885.00,889.96,882.80,889.96,478.00926288
1483952400,2017-01-09 09:00:00,889.93,889.95,879.94,883.41,380.71251526
1483956000,2017-01-09 10:00:00,883.34,905.00,880.98,903.62,588.75526689
1483959600,2017-01-09 11:00:00,900.34,908.63,899.50,900.83,425.68299326
1483963200,2017-01-09 12:00:00,900.83,910.58,899.50,905.77,580.22367457
1483966800,2017-01-09 13:00:00,904.63,908.91,901.28,902.45,249.57312033
1483970400,2017-01-09 14:00:00,902.45,902.62,896.04,900.99,265.67712974
1483974000,2017-01-09 15:00:00,901.00,904.00,897.77,901.79,183.90849677
1483977600,2017-01-09 16:00:00,900.44,900.95,888.11,888.59,776.50523765
1483981200,2017-01-09 17:00:00,888.56,894.54,888.00,889.89,117.11903109
1483984800,2017-01-09 18:00:00,889.86,889.99,884.98,888.63,221.44467503
1483988400,2017-01-09 19:00:00,887.48,894.29,883.98,894.14,519.07378572
1483992000,2017-01-09 20:00:00,894.03,897.63,885.24,890.03,408.30132364
1483995600,2017-01-09 21:00:00,890.09,895.27,889.00,893.20,351.92945430
1483999200,2017-01-09 22:00:00,891.90,896.48,887.33,896.48,234.05186704
1484002800,2017-01-09 23:00:00,896.48,899.99,892.54,896.23,545.54450826
1484006400,2017-01-10 00:00:00,896.09,904.72,894.89,904.72,267.62072650
1484010000,2017-01-10 01:00:00,904.72,909.99,901.01,906.34,357.39006394
1484013600,2017-01-10 02:00:00,906.24,907.50,903.00,905.72,194.09866857
1484017200,2017-01-10 03:00:00,902.41,906.17,894.93,899.69,376.01380094
1484020800,2017-01-10 04:00:00,899.99,900.00,891.59,895.62,215.25016647
1484024400,2017-01-10 05:00:00,895.48,898.89,889.41,893.55,157.87223466
1484028000,2017-01-10 06:00:00,894.23,897.03,890.41,894.40,342.66348812
1484031600,2017-01-10 07:00:00,895.59,900.09,893.10,898.03,203.84414132
1484035200,2017-01-10 08:00:00,900.00,905.19,899.12,901.16,254.62012395
1484038800,2017-01-10 09:00:00,901.87,907.00,900.17,907.00,274.60162639
1484042400,2017-01-10 10:00:00,906.88,912.47,905.88,909.98,267.97614380
1484046000,2017-01-10 11:00:00,909.85,909.85,895.93,902.38,370.66018096
1484049600,2017-01-10 12:00:00,902.33,907.38,899.50,904.36,541.86455296
1484053200,2017-01-10 13:00:00,906.10,907.99,900.85,901.33,377.62715237
1484056800,2017-01-10 14:00:00,901.90,904.77,898.25,899.95,964.74711742
1484060400,2017-01-10 15:00:00,899.95,904.43,898.85,903.77,725.58539833
1484064000,2017-01-10 16:00:00,903.76,903.80,900.24,903.51,340.59169580
1484067600,2017-01-10 17:00:00,903.52,905.00,902.51,904.00,122.44930427
1484071200,2017-01-10 18:00:00,904.00,905.00,902.56,903.08,23.16380529
1484074800,2017-01-10 19:00:00,904.89,904.99,900.00,904.29,186.76998829
1484078400,2017-01-10 20:00:00,904.20,907.00,899.18,903.00,251.16387782
1484082000,2017-01-10 21:00:00,902.25,908.00,902.20,906.68,724.55166700
1484085600,2017-01-10 22:00:00,906.46,907.99,903.51,904.97,368.25337436
1484089200,2017-01-10 23:00:00,905.44,907.99,901.55,905.05,626.14238857
1484092800,2017-01-11 00:00:00,905.24,907.96,904.07,906.15,424.76552261
1484096400,2017-01-11 01:00:00,906.12,909.33,905.63,909.33,575.00732498
1484100000,2017-01-11 02:00:00,909.38,909.40,908.46,909.34,275.73600663
1484103600,2017-01-11 03:00:00,908.51,909.34,906.91,906.91,67.85968140
1484107200,2017-01-11 04:00:00,908.36,908.85,906.13,908.85,229.62352430
1484110800,2017-01-11 05:00:00,908.85,916.20,908.80,914.32,717.09613318
1484114400,2017-01-11 06:00:00,914.60,918.40,909.03,911.72,215.08127750
1484118000,2017-01-11 07:00:00,911.72,913.39,909.05,911.43,53.94424413
1484121600,2017-01-11 08:00:00,910.71,911.50,906.90,910.51,613.85448655
1484125200,2017-01-11 09:00:00,911.22,911.22,845.00,865.97,3864.24287494
1484128800,2017-01-11 10:00:00,866.00,875.52,860.01,868.17,1449.87860342
1484132400,2017-01-11 11:00:00,868.16,868.17,825.05,833.98,2647.37293300
1484136000,2017-01-11 12:00:00,833.08,833.08,790.00,801.00,3896.74266067
1484139600,2017-01-11 13:00:00,801.00,820.02,790.00,808.12,2741.94562815
1484143200,2017-01-11 14:00:00,809.11,819.98,799.77,813.00,3327.53118008
1484146800,2017-01-11 15:00:00,811.73,813.00,790.59,795.55,1536.30738566
1484150400,2017-01-11 16:00:00,793.66,809.95,791.00,800.00,1459.55783291
1484154000,2017-01-11 17:00:00,805.44,805.44,755.00,771.80,3379.35358251
1484157600,2017-01-11 18:00:00,771.44,783.35,762.00,773.45,1566.44386816
1484161200,2017-01-11 19:00:00,772.15,825.99,772.15,802.06,3228.57763543
1484164800,2017-01-11 20:00:00,803.86,803.86,780.00,784.00,1346.11273895
1484168400,2017-01-11 21:00:00,783.27,794.91,780.00,788.70,860.44502618
1484172000,2017-01-11 22:00:00,787.63,797.60,783.98,788.49,705.14075607
1484175600,2017-01-11 23:00:00,788.43,792.00,775.11,778.62,711.14746054
1484179200,2017-01-12 00:00:00,778.70,782.37,755.00,766.05,1700.93078158
1484182800,2017-01-12 01:00:00,766.00,776.27,755.05,763.99,603.79562416
1484186400,2017-01-12 02:00:00,763.10,777.90,757.90,761.41,872.70309363
1484190000,2017-01-12 03:00:00,761.88,775.18,758.01,768.01,672.01223947
1484193600,2017-01-12 04:00:00,769.00,772.92,763.00,764.07,897.81576648
1484197200,2017-01-12 05:00:00,763.48,763.48,758.04,761.45,475.18161837
1484200800,2017-01-12 06:00:00,761.40,768.58,756.51,764.56,637.62918546
1484204400,2017-01-12 07:00:00,764.32,765.31,751.34,758.07,630.78058048
1484208000,2017-01-12 08:00:00,758.07,768.86,753.50,762.05,730.08555847
1484211600,2017-01-12 09:00:00,762.05,764.21,754.27,758.33,556.50823472
1484215200,2017-01-12 10:00:00,758.82,778.90,757.33,778.52,555.25485297
1484218800,2017-01-12 11:00:00,778.57,782.00,756.00,767.11,869.45533760
1484222400,2017-01-12 12:00:00,767.11,771.00,766.73,770.98,286.80077130
1484226000,2017-01-12 13:00:00,770.98,781.43,770.97,778.86,382.92179541
1484229600,2017-01-12 14:00:00,779.94,781.80,777.44,779.81,553.46314695
1484233200,2017-01-12 15:00:00,779.81,798.98,778.97,794.89,1005.00854760
1484236800,2017-01-12 16:00:00,794.85,811.34,794.18,807.55,1392.96538947
1484240400,2017-01-12 17:00:00,807.55,808.53,801.00,806.74,390.97450033
1484244000,2017-01-12 18:00:00,806.74,807.06,802.00,806.97,548.94906281
1484247600,2017-01-12 19:00:00,806.97,822.00,806.31,819.49,570.72407635
1484251200,2017-01-12 20:00:00,818.56,825.00,814.00,818.36,1037.27096535
1484254800,2017-01-12 21:00:00,818.39,830.00,818.39,829.07,668.62342663
1484258400,2017-01-12 22:00:00,829.33,832.99,803.00,815.98,932.57773870
1484262000,2017-01-12 23:00:00,815.79,818.00,800.00,807.47,427.70926036
1484265600,2017-01-13 00:00:00,807.51,811.69,805.77,811.67,245.23113757
1484269200,2017-01-13 01:00:00,811.67,812.00,809.18,809.18,346.02297459
1484272800,2017-01-13 02:00:00,809.34,811.97,808.64,809.79,171.67623830
1484276400,2017-01-13 03:00:00,809.82,809.82,786.61,786.61,392.89425477
1484280000,2017-01-13 04:00:00,786.59,790.35,778.97,788.67,309.00225243
1484283600,2017-01-13 05:00:00,788.82,788.82,778.09,784.71,295.53810462
1484287200,2017-01-13 06:00:00,784.11,790.03,782.68,785.60,494.88581105
1484290800,2017-01-13 07:00:00,787.40,789.94,775.00,776.06,513.94738261
1484294400,2017-01-13 08:00:00,776.08,796.04,776.00,787.17,646.03292682
1484298000,2017-01-13 09:00:00,787.17,801.35,786.77,799.76,442.99379662
1484301600,2017-01-13 10:00:00,799.75,803.62,791.80,796.97,527.85296827
1484305200,2017-01-13 11:00:00,796.97,804.76,796.97,802.68,412.60305474
1484308800,2017-01-13 12:00:00,801.81,801.83,792.22,798.75,400.57019343
1484312400,2017-01-13 13:00:00,798.75,806.91,797.55,806.91,508.58331177
1484316000,2017-01-13 14:00:00,805.87,812.86,802.71,811.84,330.10884440
1484319600,2017-01-13 15:00:00,811.84,825.00,811.84,817.95,1461.72714444
1484323200,2017-01-13 16:00:00,816.94,831.40,816.58,827.92,1122.59476480
1484326800,2017-01-13 17:00:00,827.07,827.27,817.00,826.02,673.80762175
1484330400,2017-01-13 18:00:00,826.02,826.50,819.75,825.39,236.84075272
1484334000,2017-01-13 19:00:00,826.39,829.00,819.00,821.37,261.73888376
1484337600,2017-01-13 20:00:00,819.26,828.39,818.08,820.00,375.62661821
1484341200,2017-01-13 21:00:00,821.86,831.38,820.00,828.00,606.69734435
1484344800,2017-01-13 22:00:00,827.82,830.88,821.00,822.43,468.26068175
1484348400,2017-01-13 23:00:00,822.39,828.30,821.09,825.86,164.28326625
1484352000,2017-01-14 00:00:00,825.98,836.88,825.56,833.46,427.85937627
1484355600,2017-01-14 01:00:00,833.16,837.76,827.44,837.55,346.80139538
1484359200,2017-01-14 02:00:00,837.14,837.14,824.10,825.12,434.53325128
1484362800,2017-01-14 03:00:00,826.05,826.16,818.55,820.99,225.83386753
1484366400,2017-01-14 04:00:00,820.94,824.89,819.12,822.12,118.26129352
1484370000,2017-01-14 05:00:00,823.62,824.59,820.81,822.00,275.32079395
1484373600,2017-01-14 06:00:00,822.00,822.00,817.00,821.70,120.50854801
1484377200,2017-01-14 07:00:00,821.61,821.93,819.09,821.49,87.05781808
1484380800,2017-01-14 08:00:00,821.22,832.00,820.00,831.53,471.84931832
1484384400,2017-01-14 09:00:00,831.52,831.90,825.43,830.09,273.84210453
1484388000,2017-01-14 10:00:00,828.51,828.51,825.77,826.94,107.90851180
1484391600,2017-01-14 11:00:00,827.63,834.60,827.33,834.57,295.72024938
1484395200,2017-01-14 12:00:00,834.60,837.01,830.93,835.99,293.67045442
1484398800,2017-01-14 13:00:00,835.99,835.99,822.50,823.50,433.27869878
1484402400,2017-01-14 14:00:00,824.48,829.02,824.48,825.02,269.61847725
1484406000,2017-01-14 15:00:00,825.70,832.01,825.67,831.67,148.65377433
1484409600,2017-01-14 16:00:00,831.45,831.87,828.09,830.18,100.32254788
1484413200,2017-01-14 17:00:00,829.55,830.05,826.99,829.17,110.39144474
1484416800,2017-01-14 18:00:00,829.27,831.86,828.57,831.86,107.49512355
1484420400,2017-01-14 19:00:00,831.85,831.86,825.29,825.29,228.02922090
1484424000,2017-01-14 20:00:00,825.93,830.11,825.06,827.06,414.42255813
1484427600,2017-01-14 21:00:00,827.25,830.07,816.00,819.07,681.75319836
1484431200,2017-01-14 22:00:00,818.66,822.99,810.00,815.50,510.19488814
1484434800,2017-01-14 23:00:00,815.94,821.68,815.81,818.27,131.39207709
1484438400,2017-01-15 00:00:00,819.52,822.31,818.27,819.72,83.43405808
1484442000,2017-01-15 01:00:00,819.73,822.00,819.15,819.64,147.31765990
